"ID","ObservationTime","ObservationDate","ScreenTemperature","SiteName"
"5921227","14","2016-08-11T00:00:00","15.90","CASTLEDERG (3904)"
"5921366","15","2016-08-11T00:00:00","17.00","CASTLEDERG (3904)"
"5921499","16","2016-08-11T00:00:00","17.30","CASTLEDERG (3904)"
"5921629","17","2016-08-11T00:00:00","16.60","CASTLEDERG (3904)"
"5921764","18","2016-08-11T00:00:00","16.50","CASTLEDERG (3904)"
"5921900","19","2016-08-11T00:00:00","16.10","CASTLEDERG (3904)"
"5922035","20","2016-08-11T00:00:00","16.00","CASTLEDERG (3904)"
"5922171","21","2016-08-11T00:00:00","15.70","CASTLEDERG (3904)"
"5922307","22","2016-08-11T00:00:00","14.90","CASTLEDERG (3904)"
"5922443","23","2016-08-11T00:00:00","14.20","CASTLEDERG (3904)"
"5922577","0","2016-08-12T00:00:00","13.80","CASTLEDERG (3904)"
"5922712","1","2016-08-12T00:00:00","14.10","CASTLEDERG (3904)"
"5922849","2","2016-08-12T00:00:00","14.50","CASTLEDERG (3904)"
"5922985","3","2016-08-12T00:00:00","14.70","CASTLEDERG (3904)"
"5923123","4","2016-08-12T00:00:00","14.20","CASTLEDERG (3904)"
"5923259","5","2016-08-12T00:00:00","14.30","CASTLEDERG (3904)"
"5923394","6","2016-08-12T00:00:00","14.70","CASTLEDERG (3904)"
"5923532","7","2016-08-12T00:00:00","15.00","CASTLEDERG (3904)"
"5923668","8","2016-08-12T00:00:00","15.80","CASTLEDERG (3904)"
"5923799","9","2016-08-12T00:00:00","17.00","CASTLEDERG (3904)"
"5923937","10","2016-08-12T00:00:00","16.60","CASTLEDERG (3904)"
"5924074","11","2016-08-12T00:00:00","17.20","CASTLEDERG (3904)"
"5924210","12","2016-08-12T00:00:00","16.80","CASTLEDERG (3904)"
"5924349","13","2016-08-12T00:00:00","17.10","CASTLEDERG (3904)"
"5924487","14","2016-08-12T00:00:00","17.60","CASTLEDERG (3904)"
"5924625","15","2016-08-12T00:00:00","17.10","CASTLEDERG (3904)"
"5924889","17","2016-08-12T00:00:00","17.50","CASTLEDERG (3904)"
"5925025","18","2016-08-12T00:00:00","16.80","CASTLEDERG (3904)"
"5925160","19","2016-08-12T00:00:00","15.90","CASTLEDERG (3904)"
"5925298","20","2016-08-12T00:00:00","15.10","CASTLEDERG (3904)"
"5925437","21","2016-08-12T00:00:00","14.40","CASTLEDERG (3904)"
"5925573","22","2016-08-12T00:00:00","14.10","CASTLEDERG (3904)"
"5925706","23","2016-08-12T00:00:00","13.80","CASTLEDERG (3904)"
"5925844","0","2016-08-13T00:00:00","13.40","CASTLEDERG (3904)"
"5925982","1","2016-08-13T00:00:00","13.00","CASTLEDERG (3904)"
"5926121","2","2016-08-13T00:00:00","13.20","CASTLEDERG (3904)"
"5926257","3","2016-08-13T00:00:00","13.20","CASTLEDERG (3904)"
"5926393","4","2016-08-13T00:00:00","13.00","CASTLEDERG (3904)"
"5926528","5","2016-08-13T00:00:00","12.20","CASTLEDERG (3904)"
"5926664","6","2016-08-13T00:00:00","12.50","CASTLEDERG (3904)"
"5926803","7","2016-08-13T00:00:00","13.00","CASTLEDERG (3904)"
"5926939","8","2016-08-13T00:00:00","14.20","CASTLEDERG (3904)"
"5927076","9","2016-08-13T00:00:00","13.70","CASTLEDERG (3904)"
"5927212","10","2016-08-13T00:00:00","14.30","CASTLEDERG (3904)"
"5927346","11","2016-08-13T00:00:00","15.60","CASTLEDERG (3904)"
"5927482","12","2016-08-13T00:00:00","15.00","CASTLEDERG (3904)"
"5927621","13","2016-08-13T00:00:00","15.10","CASTLEDERG (3904)"
"5927758","14","2016-08-13T00:00:00","14.50","CASTLEDERG (3904)"
"5927896","15","2016-08-13T00:00:00","15.80","CASTLEDERG (3904)"
"5928032","16","2016-08-13T00:00:00","16.20","CASTLEDERG (3904)"
"5928168","17","2016-08-13T00:00:00","15.70","CASTLEDERG (3904)"
"5928303","18","2016-08-13T00:00:00","15.50","CASTLEDERG (3904)"
"5928439","19","2016-08-13T00:00:00","14.70","CASTLEDERG (3904)"
"5928576","20","2016-08-13T00:00:00","14.00","CASTLEDERG (3904)"
"5928715","21","2016-08-13T00:00:00","13.10","CASTLEDERG (3904)"
"5928853","22","2016-08-13T00:00:00","12.90","CASTLEDERG (3904)"
"5928990","23","2016-08-13T00:00:00","12.80","CASTLEDERG (3904)"
"5929127","0","2016-08-14T00:00:00","13.00","CASTLEDERG (3904)"
"5929262","1","2016-08-14T00:00:00","13.00","CASTLEDERG (3904)"
"5929399","2","2016-08-14T00:00:00","13.30","CASTLEDERG (3904)"
"5929537","3","2016-08-14T00:00:00","13.00","CASTLEDERG (3904)"
"5929676","4","2016-08-14T00:00:00","12.90","CASTLEDERG (3904)"
"5929813","5","2016-08-14T00:00:00","12.80","CASTLEDERG (3904)"
"5929949","6","2016-08-14T00:00:00","12.90","CASTLEDERG (3904)"
"5930086","7","2016-08-14T00:00:00","13.40","CASTLEDERG (3904)"
"5930224","8","2016-08-14T00:00:00","13.80","CASTLEDERG (3904)"
"5930360","9","2016-08-14T00:00:00","15.20","CASTLEDERG (3904)"
"5930496","10","2016-08-14T00:00:00","16.00","CASTLEDERG (3904)"
"5930635","11","2016-08-14T00:00:00","15.50","CASTLEDERG (3904)"
"5930773","12","2016-08-14T00:00:00","15.30","CASTLEDERG (3904)"
"5930912","13","2016-08-14T00:00:00","15.90","CASTLEDERG (3904)"
"5931050","14","2016-08-14T00:00:00","16.60","CASTLEDERG (3904)"
"5931188","15","2016-08-14T00:00:00","17.30","CASTLEDERG (3904)"
"5931327","16","2016-08-14T00:00:00","17.10","CASTLEDERG (3904)"
"5931465","17","2016-08-14T00:00:00","16.70","CASTLEDERG (3904)"
"5931603","18","2016-08-14T00:00:00","16.40","CASTLEDERG (3904)"
"5931741","19","2016-08-14T00:00:00","15.80","CASTLEDERG (3904)"
"5931880","20","2016-08-14T00:00:00","15.50","CASTLEDERG (3904)"
"5932019","21","2016-08-14T00:00:00","14.90","CASTLEDERG (3904)"
"5932157","22","2016-08-14T00:00:00","14.80","CASTLEDERG (3904)"
"5932293","23","2016-08-14T00:00:00","14.60","CASTLEDERG (3904)"
"5932432","0","2016-08-15T00:00:00","14.60","CASTLEDERG (3904)"
"5932567","1","2016-08-15T00:00:00","14.60","CASTLEDERG (3904)"
"5932706","2","2016-08-15T00:00:00","14.30","CASTLEDERG (3904)"
"5932843","3","2016-08-15T00:00:00","14.00","CASTLEDERG (3904)"
"5932982","4","2016-08-15T00:00:00","14.10","CASTLEDERG (3904)"
"5933121","5","2016-08-15T00:00:00","14.00","CASTLEDERG (3904)"
"5933256","6","2016-08-15T00:00:00","14.40","CASTLEDERG (3904)"
"5933393","7","2016-08-15T00:00:00","15.00","CASTLEDERG (3904)"
"5933529","8","2016-08-15T00:00:00","16.20","CASTLEDERG (3904)"
"5933666","9","2016-08-15T00:00:00","15.60","CASTLEDERG (3904)"
"5933805","10","2016-08-15T00:00:00","17.10","CASTLEDERG (3904)"
"5933943","11","2016-08-15T00:00:00","17.90","CASTLEDERG (3904)"
"5934080","12","2016-08-15T00:00:00","20.00","CASTLEDERG (3904)"
"5934217","13","2016-08-15T00:00:00","21.40","CASTLEDERG (3904)"
"5934354","14","2016-08-15T00:00:00","22.50","CASTLEDERG (3904)"
"5934492","15","2016-08-15T00:00:00","22.50","CASTLEDERG (3904)"
"5934629","16","2016-08-15T00:00:00","23.10","CASTLEDERG (3904)"
"5934767","17","2016-08-15T00:00:00","22.40","CASTLEDERG (3904)"
"5934905","18","2016-08-15T00:00:00","22.00","CASTLEDERG (3904)"
"5935042","19","2016-08-15T00:00:00","21.00","CASTLEDERG (3904)"
"5935179","20","2016-08-15T00:00:00","18.50","CASTLEDERG (3904)"
"5935318","21","2016-08-15T00:00:00","16.50","CASTLEDERG (3904)"
"5935454","22","2016-08-15T00:00:00","15.60","CASTLEDERG (3904)"
"5935593","23","2016-08-15T00:00:00","14.60","CASTLEDERG (3904)"
"5935731","0","2016-08-16T00:00:00","13.90","CASTLEDERG (3904)"
"5935868","1","2016-08-16T00:00:00","13.20","CASTLEDERG (3904)"
"5936006","2","2016-08-16T00:00:00","12.20","CASTLEDERG (3904)"
"5936143","3","2016-08-16T00:00:00","11.60","CASTLEDERG (3904)"
"5936280","4","2016-08-16T00:00:00","11.40","CASTLEDERG (3904)"
"5936419","5","2016-08-16T00:00:00","11.30","CASTLEDERG (3904)"
"5936554","6","2016-08-16T00:00:00","12.30","CASTLEDERG (3904)"
"5936693","7","2016-08-16T00:00:00","14.30","CASTLEDERG (3904)"
"5936830","8","2016-08-16T00:00:00","16.30","CASTLEDERG (3904)"
"5936966","9","2016-08-16T00:00:00","19.10","CASTLEDERG (3904)"
"5937103","10","2016-08-16T00:00:00","20.40","CASTLEDERG (3904)"
"5937239","11","2016-08-16T00:00:00","22.00","CASTLEDERG (3904)"
"5937374","12","2016-08-16T00:00:00","23.70","CASTLEDERG (3904)"
"5937511","13","2016-08-16T00:00:00","23.70","CASTLEDERG (3904)"
"5937647","14","2016-08-16T00:00:00","23.60","CASTLEDERG (3904)"
"5937784","15","2016-08-16T00:00:00","23.40","CASTLEDERG (3904)"
"5937918","16","2016-08-16T00:00:00","22.80","CASTLEDERG (3904)"
"5938054","17","2016-08-16T00:00:00","21.90","CASTLEDERG (3904)"
"5938189","18","2016-08-16T00:00:00","20.70","CASTLEDERG (3904)"
"5938326","19","2016-08-16T00:00:00","19.30","CASTLEDERG (3904)"
"5938462","20","2016-08-16T00:00:00","18.10","CASTLEDERG (3904)"
"5938598","21","2016-08-16T00:00:00","17.90","CASTLEDERG (3904)"
"5938735","22","2016-08-16T00:00:00","17.00","CASTLEDERG (3904)"
"5938872","23","2016-08-16T00:00:00","16.90","CASTLEDERG (3904)"
"5939008","0","2016-08-17T00:00:00","16.70","CASTLEDERG (3904)"
"5939144","1","2016-08-17T00:00:00","16.20","CASTLEDERG (3904)"
"5939280","2","2016-08-17T00:00:00","15.80","CASTLEDERG (3904)"
"5939418","3","2016-08-17T00:00:00","15.90","CASTLEDERG (3904)"
"5939554","4","2016-08-17T00:00:00","15.70","CASTLEDERG (3904)"
"5939690","5","2016-08-17T00:00:00","16.20","CASTLEDERG (3904)"
"5939826","6","2016-08-17T00:00:00","15.80","CASTLEDERG (3904)"
"5939963","7","2016-08-17T00:00:00","16.40","CASTLEDERG (3904)"
"5940100","8","2016-08-17T00:00:00","15.80","CASTLEDERG (3904)"
"5940237","9","2016-08-17T00:00:00","16.10","CASTLEDERG (3904)"
"5940372","10","2016-08-17T00:00:00","15.80","CASTLEDERG (3904)"
"5940506","11","2016-08-17T00:00:00","15.80","CASTLEDERG (3904)"
"5940772","13","2016-08-17T00:00:00","16.50","CASTLEDERG (3904)"
"5940910","14","2016-08-17T00:00:00","16.80","CASTLEDERG (3904)"
"5941049","15","2016-08-17T00:00:00","16.50","CASTLEDERG (3904)"
"5941187","16","2016-08-17T00:00:00","16.40","CASTLEDERG (3904)"
"5941321","17","2016-08-17T00:00:00","17.00","CASTLEDERG (3904)"
"5941457","18","2016-08-17T00:00:00","17.00","CASTLEDERG (3904)"
"5941590","19","2016-08-17T00:00:00","16.00","CASTLEDERG (3904)"
"5941729","20","2016-08-17T00:00:00","15.60","CASTLEDERG (3904)"
"5941868","21","2016-08-17T00:00:00","15.20","CASTLEDERG (3904)"
"5942007","22","2016-08-17T00:00:00","15.10","CASTLEDERG (3904)"
"5942145","23","2016-08-17T00:00:00","15.00","CASTLEDERG (3904)"
"5942281","0","2016-08-18T00:00:00","14.70","CASTLEDERG (3904)"
"5942419","1","2016-08-18T00:00:00","14.70","CASTLEDERG (3904)"
"5942556","2","2016-08-18T00:00:00","14.40","CASTLEDERG (3904)"
"5942693","3","2016-08-18T00:00:00","14.20","CASTLEDERG (3904)"
"5942830","4","2016-08-18T00:00:00","13.80","CASTLEDERG (3904)"
"5943103","6","2016-08-18T00:00:00","13.90","CASTLEDERG (3904)"
"5943240","7","2016-08-18T00:00:00","14.10","CASTLEDERG (3904)"
"5943378","8","2016-08-18T00:00:00","14.80","CASTLEDERG (3904)"
"5943516","9","2016-08-18T00:00:00","15.50","CASTLEDERG (3904)"
"5943654","10","2016-08-18T00:00:00","16.90","CASTLEDERG (3904)"
"5943790","11","2016-08-18T00:00:00","17.60","CASTLEDERG (3904)"
"5943927","12","2016-08-18T00:00:00","18.20","CASTLEDERG (3904)"
"5944063","13","2016-08-18T00:00:00","18.50","CASTLEDERG (3904)"
"5944201","14","2016-08-18T00:00:00","18.10","CASTLEDERG (3904)"
"5944338","15","2016-08-18T00:00:00","19.50","CASTLEDERG (3904)"
"5944472","16","2016-08-18T00:00:00","18.70","CASTLEDERG (3904)"
"5944606","17","2016-08-18T00:00:00","18.50","CASTLEDERG (3904)"
"5944741","18","2016-08-18T00:00:00","17.90","CASTLEDERG (3904)"
"5944879","19","2016-08-18T00:00:00","17.20","CASTLEDERG (3904)"
"5945016","20","2016-08-18T00:00:00","16.40","CASTLEDERG (3904)"
"5945152","21","2016-08-18T00:00:00","15.90","CASTLEDERG (3904)"
"5945288","22","2016-08-18T00:00:00","15.60","CASTLEDERG (3904)"
"5945426","23","2016-08-18T00:00:00","15.00","CASTLEDERG (3904)"
"5945563","0","2016-08-19T00:00:00","15.70","CASTLEDERG (3904)"
"5945699","1","2016-08-19T00:00:00","15.90","CASTLEDERG (3904)"
"5945834","2","2016-08-19T00:00:00","15.70","CASTLEDERG (3904)"
"5945972","3","2016-08-19T00:00:00","15.40","CASTLEDERG (3904)"
"5946111","4","2016-08-19T00:00:00","15.10","CASTLEDERG (3904)"
"5946247","5","2016-08-19T00:00:00","14.70","CASTLEDERG (3904)"
"5946384","6","2016-08-19T00:00:00","14.70","CASTLEDERG (3904)"
"5946521","7","2016-08-19T00:00:00","13.90","CASTLEDERG (3904)"
"5946656","8","2016-08-19T00:00:00","13.30","CASTLEDERG (3904)"
"5946794","9","2016-08-19T00:00:00","13.00","CASTLEDERG (3904)"
"5946932","10","2016-08-19T00:00:00","13.40","CASTLEDERG (3904)"
"5947056","11","2016-08-19T00:00:00","14.10","CASTLEDERG (3904)"
"5947168","12","2016-08-19T00:00:00","15.00","CASTLEDERG (3904)"
"5947305","13","2016-08-19T00:00:00","14.70","CASTLEDERG (3904)"
"5947441","14","2016-08-19T00:00:00","17.20","CASTLEDERG (3904)"
"5947577","15","2016-08-19T00:00:00","17.70","CASTLEDERG (3904)"
"5947713","16","2016-08-19T00:00:00","18.10","CASTLEDERG (3904)"
"5947849","17","2016-08-19T00:00:00","18.00","CASTLEDERG (3904)"
"5947984","18","2016-08-19T00:00:00","16.20","CASTLEDERG (3904)"
"5948121","19","2016-08-19T00:00:00","16.00","CASTLEDERG (3904)"
"5948256","20","2016-08-19T00:00:00","15.60","CASTLEDERG (3904)"
"5948389","21","2016-08-19T00:00:00","15.10","CASTLEDERG (3904)"
"5948527","22","2016-08-19T00:00:00","15.10","CASTLEDERG (3904)"
"5948663","23","2016-08-19T00:00:00","14.90","CASTLEDERG (3904)"
"5948800","0","2016-08-20T00:00:00","14.80","CASTLEDERG (3904)"
"5948938","1","2016-08-20T00:00:00","14.60","CASTLEDERG (3904)"
"5949074","2","2016-08-20T00:00:00","14.50","CASTLEDERG (3904)"
"5949211","3","2016-08-20T00:00:00","14.40","CASTLEDERG (3904)"
"5949348","4","2016-08-20T00:00:00","14.50","CASTLEDERG (3904)"
"5949483","5","2016-08-20T00:00:00","14.40","CASTLEDERG (3904)"
"5949619","6","2016-08-20T00:00:00","14.20","CASTLEDERG (3904)"
"5949754","7","2016-08-20T00:00:00","14.80","CASTLEDERG (3904)"
"5949891","8","2016-08-20T00:00:00","14.90","CASTLEDERG (3904)"
"5950023","9","2016-08-20T00:00:00","15.20","CASTLEDERG (3904)"
"5950136","10","2016-08-20T00:00:00","16.50","CASTLEDERG (3904)"
"5950273","11","2016-08-20T00:00:00","17.30","CASTLEDERG (3904)"
"5950410","12","2016-08-20T00:00:00","15.40","CASTLEDERG (3904)"
"5950547","13","2016-08-20T00:00:00","16.10","CASTLEDERG (3904)"
"5950682","14","2016-08-20T00:00:00","16.50","CASTLEDERG (3904)"
"5950818","15","2016-08-20T00:00:00","17.00","CASTLEDERG (3904)"
"5950954","16","2016-08-20T00:00:00","17.20","CASTLEDERG (3904)"
"5951090","17","2016-08-20T00:00:00","17.50","CASTLEDERG (3904)"
"5951227","18","2016-08-20T00:00:00","16.50","CASTLEDERG (3904)"
"5951363","19","2016-08-20T00:00:00","16.00","CASTLEDERG (3904)"
"5951499","20","2016-08-20T00:00:00","15.60","CASTLEDERG (3904)"
"5951635","21","2016-08-20T00:00:00","15.30","CASTLEDERG (3904)"
"5951771","22","2016-08-20T00:00:00","14.90","CASTLEDERG (3904)"
"5951908","23","2016-08-20T00:00:00","14.70","CASTLEDERG (3904)"
"5952045","0","2016-08-21T00:00:00","14.40","CASTLEDERG (3904)"
"5952182","1","2016-08-21T00:00:00","14.70","CASTLEDERG (3904)"
"5952318","2","2016-08-21T00:00:00","14.40","CASTLEDERG (3904)"
"5952454","3","2016-08-21T00:00:00","14.60","CASTLEDERG (3904)"
"5952587","4","2016-08-21T00:00:00","14.80","CASTLEDERG (3904)"
"5952721","5","2016-08-21T00:00:00","14.60","CASTLEDERG (3904)"
"5952856","6","2016-08-21T00:00:00","14.50","CASTLEDERG (3904)"
"5952992","7","2016-08-21T00:00:00","14.90","CASTLEDERG (3904)"
"5953127","8","2016-08-21T00:00:00","16.10","CASTLEDERG (3904)"
"5953265","9","2016-08-21T00:00:00","15.00","CASTLEDERG (3904)"
"5953403","10","2016-08-21T00:00:00","14.90","CASTLEDERG (3904)"
"5953541","11","2016-08-21T00:00:00","16.00","CASTLEDERG (3904)"
"5953678","12","2016-08-21T00:00:00","18.50","CASTLEDERG (3904)"
"5953815","13","2016-08-21T00:00:00","18.40","CASTLEDERG (3904)"
"5953953","14","2016-08-21T00:00:00","17.60","CASTLEDERG (3904)"
"5954089","15","2016-08-21T00:00:00","16.10","CASTLEDERG (3904)"
"5954226","16","2016-08-21T00:00:00","15.60","CASTLEDERG (3904)"
"5954363","17","2016-08-21T00:00:00","15.60","CASTLEDERG (3904)"
"5954500","18","2016-08-21T00:00:00","16.80","CASTLEDERG (3904)"
"5954638","19","2016-08-21T00:00:00","16.90","CASTLEDERG (3904)"
"5954776","20","2016-08-21T00:00:00","17.00","CASTLEDERG (3904)"
"5954914","21","2016-08-21T00:00:00","17.40","CASTLEDERG (3904)"
"5955050","22","2016-08-21T00:00:00","17.30","CASTLEDERG (3904)"
"5955186","23","2016-08-21T00:00:00","17.20","CASTLEDERG (3904)"
"5955323","0","2016-08-22T00:00:00","17.30","CASTLEDERG (3904)"
"5955459","1","2016-08-22T00:00:00","17.00","CASTLEDERG (3904)"
"5955596","2","2016-08-22T00:00:00","17.10","CASTLEDERG (3904)"
"5955733","3","2016-08-22T00:00:00","17.20","CASTLEDERG (3904)"
"5955870","4","2016-08-22T00:00:00","17.00","CASTLEDERG (3904)"
"5956005","5","2016-08-22T00:00:00","16.90","CASTLEDERG (3904)"
"5956141","6","2016-08-22T00:00:00","16.50","CASTLEDERG (3904)"
"5956277","7","2016-08-22T00:00:00","16.30","CASTLEDERG (3904)"
"5956415","8","2016-08-22T00:00:00","14.90","CASTLEDERG (3904)"
"5956547","9","2016-08-22T00:00:00","15.30","CASTLEDERG (3904)"
"5956685","10","2016-08-22T00:00:00","15.80","CASTLEDERG (3904)"
"5956823","11","2016-08-22T00:00:00","16.40","CASTLEDERG (3904)"
"5956959","12","2016-08-22T00:00:00","16.70","CASTLEDERG (3904)"
"5957095","13","2016-08-22T00:00:00","17.80","CASTLEDERG (3904)"
"5957230","14","2016-08-22T00:00:00","18.60","CASTLEDERG (3904)"
"5957367","15","2016-08-22T00:00:00","18.10","CASTLEDERG (3904)"
"5957502","16","2016-08-22T00:00:00","17.60","CASTLEDERG (3904)"
"5957637","17","2016-08-22T00:00:00","18.40","CASTLEDERG (3904)"
"5957772","18","2016-08-22T00:00:00","17.00","CASTLEDERG (3904)"
"5957910","19","2016-08-22T00:00:00","15.90","CASTLEDERG (3904)"
"5958045","20","2016-08-22T00:00:00","14.40","CASTLEDERG (3904)"
"5958180","21","2016-08-22T00:00:00","13.10","CASTLEDERG (3904)"
"5958315","22","2016-08-22T00:00:00","13.00","CASTLEDERG (3904)"
"5958451","23","2016-08-22T00:00:00","12.70","CASTLEDERG (3904)"
"5958588","0","2016-08-23T00:00:00","12.60","CASTLEDERG (3904)"
"5958725","1","2016-08-23T00:00:00","12.30","CASTLEDERG (3904)"
"5958991","3","2016-08-23T00:00:00","13.20","CASTLEDERG (3904)"
"5959126","4","2016-08-23T00:00:00","13.00","CASTLEDERG (3904)"
"5959253","5","2016-08-23T00:00:00","12.90","CASTLEDERG (3904)"
"5959363","6","2016-08-23T00:00:00","13.00","CASTLEDERG (3904)"
"5959462","7","2016-08-23T00:00:00","13.20","CASTLEDERG (3904)"
"5959588","8","2016-08-23T00:00:00","12.50","CASTLEDERG (3904)"
"5959726","9","2016-08-23T00:00:00","12.60","CASTLEDERG (3904)"
"5959861","10","2016-08-23T00:00:00","12.60","CASTLEDERG (3904)"
"5959995","11","2016-08-23T00:00:00","12.60","CASTLEDERG (3904)"
"5960127","12","2016-08-23T00:00:00","13.40","CASTLEDERG (3904)"
"5960261","13","2016-08-23T00:00:00","14.60","CASTLEDERG (3904)"
"5960397","14","2016-08-23T00:00:00","15.80","CASTLEDERG (3904)"
"5960532","15","2016-08-23T00:00:00","18.10","CASTLEDERG (3904)"
"5960666","16","2016-08-23T00:00:00","17.90","CASTLEDERG (3904)"
"5960803","17","2016-08-23T00:00:00","17.60","CASTLEDERG (3904)"
"5960937","18","2016-08-23T00:00:00","16.50","CASTLEDERG (3904)"
"5961070","19","2016-08-23T00:00:00","16.00","CASTLEDERG (3904)"
"5961203","20","2016-08-23T00:00:00","14.40","CASTLEDERG (3904)"
"5961339","21","2016-08-23T00:00:00","13.80","CASTLEDERG (3904)"
"5961475","22","2016-08-23T00:00:00","13.20","CASTLEDERG (3904)"
"5961611","23","2016-08-23T00:00:00","11.20","CASTLEDERG (3904)"
"5961747","0","2016-08-24T00:00:00","10.10","CASTLEDERG (3904)"
"5961883","1","2016-08-24T00:00:00","9.30","CASTLEDERG (3904)"
"5962017","2","2016-08-24T00:00:00","7.80","CASTLEDERG (3904)"
"5962152","3","2016-08-24T00:00:00","7.60","CASTLEDERG (3904)"
"5962287","4","2016-08-24T00:00:00","6.80","CASTLEDERG (3904)"
"5962421","5","2016-08-24T00:00:00","6.20","CASTLEDERG (3904)"
"5962557","6","2016-08-24T00:00:00","5.80","CASTLEDERG (3904)"
"5962694","7","2016-08-24T00:00:00","8.20","CASTLEDERG (3904)"
"5962830","8","2016-08-24T00:00:00","11.60","CASTLEDERG (3904)"
"5962967","9","2016-08-24T00:00:00","14.50","CASTLEDERG (3904)"
"5963103","10","2016-08-24T00:00:00","15.10","CASTLEDERG (3904)"
"5963238","11","2016-08-24T00:00:00","18.00","CASTLEDERG (3904)"
"5963368","12","2016-08-24T00:00:00","18.00","CASTLEDERG (3904)"
"5963503","13","2016-08-24T00:00:00","19.40","CASTLEDERG (3904)"
"5963635","14","2016-08-24T00:00:00","19.60","CASTLEDERG (3904)"
"5963768","15","2016-08-24T00:00:00","18.70","CASTLEDERG (3904)"
"5964037","17","2016-08-24T00:00:00","19.10","CASTLEDERG (3904)"
"5964170","18","2016-08-24T00:00:00","17.80","CASTLEDERG (3904)"
"5964306","19","2016-08-24T00:00:00","17.10","CASTLEDERG (3904)"
"5964442","20","2016-08-24T00:00:00","15.70","CASTLEDERG (3904)"
"5964576","21","2016-08-24T00:00:00","14.20","CASTLEDERG (3904)"
"5964713","22","2016-08-24T00:00:00","12.80","CASTLEDERG (3904)"
"5964850","23","2016-08-24T00:00:00","11.80","CASTLEDERG (3904)"
"5964985","0","2016-08-25T00:00:00","10.90","CASTLEDERG (3904)"
"5965122","1","2016-08-25T00:00:00","10.60","CASTLEDERG (3904)"
"5965258","2","2016-08-25T00:00:00","10.50","CASTLEDERG (3904)"
"5965391","3","2016-08-25T00:00:00","10.30","CASTLEDERG (3904)"
"5965527","4","2016-08-25T00:00:00","10.70","CASTLEDERG (3904)"
"5965663","5","2016-08-25T00:00:00","10.70","CASTLEDERG (3904)"
"5965797","6","2016-08-25T00:00:00","10.60","CASTLEDERG (3904)"
"5965934","7","2016-08-25T00:00:00","10.80","CASTLEDERG (3904)"
"5966071","8","2016-08-25T00:00:00","12.00","CASTLEDERG (3904)"
"5966206","9","2016-08-25T00:00:00","15.60","CASTLEDERG (3904)"
"5966339","10","2016-08-25T00:00:00","18.00","CASTLEDERG (3904)"
"5966477","11","2016-08-25T00:00:00","19.60","CASTLEDERG (3904)"
"5966614","12","2016-08-25T00:00:00","20.00","CASTLEDERG (3904)"
"5966748","13","2016-08-25T00:00:00","20.90","CASTLEDERG (3904)"
"5966883","14","2016-08-25T00:00:00","19.80","CASTLEDERG (3904)"
"5967021","15","2016-08-25T00:00:00","20.70","CASTLEDERG (3904)"
"5967288","17","2016-08-25T00:00:00","19.10","CASTLEDERG (3904)"
"5967423","18","2016-08-25T00:00:00","15.50","CASTLEDERG (3904)"
"5967561","19","2016-08-25T00:00:00","14.00","CASTLEDERG (3904)"
"5967697","20","2016-08-25T00:00:00","13.50","CASTLEDERG (3904)"
"5967834","21","2016-08-25T00:00:00","13.30","CASTLEDERG (3904)"
"5967970","22","2016-08-25T00:00:00","13.50","CASTLEDERG (3904)"
"5968108","23","2016-08-25T00:00:00","13.40","CASTLEDERG (3904)"
"5968238","0","2016-08-26T00:00:00","12.40","CASTLEDERG (3904)"
"5968374","1","2016-08-26T00:00:00","11.50","CASTLEDERG (3904)"
"5968509","2","2016-08-26T00:00:00","10.70","CASTLEDERG (3904)"
"5968646","3","2016-08-26T00:00:00","11.50","CASTLEDERG (3904)"
"5968784","4","2016-08-26T00:00:00","12.20","CASTLEDERG (3904)"
"5968919","5","2016-08-26T00:00:00","11.40","CASTLEDERG (3904)"
"5969047","6","2016-08-26T00:00:00","11.50","CASTLEDERG (3904)"
"5969183","7","2016-08-26T00:00:00","12.60","CASTLEDERG (3904)"
"5969319","8","2016-08-26T00:00:00","13.30","CASTLEDERG (3904)"
"5969456","9","2016-08-26T00:00:00","14.40","CASTLEDERG (3904)"
"5969593","10","2016-08-26T00:00:00","15.60","CASTLEDERG (3904)"
"5969730","11","2016-08-26T00:00:00","16.50","CASTLEDERG (3904)"
"5969866","12","2016-08-26T00:00:00","17.50","CASTLEDERG (3904)"
"5970000","13","2016-08-26T00:00:00","15.10","CASTLEDERG (3904)"
"5970136","14","2016-08-26T00:00:00","16.40","CASTLEDERG (3904)"
"5970271","15","2016-08-26T00:00:00","18.50","CASTLEDERG (3904)"
"5970400","16","2016-08-26T00:00:00","17.60","CASTLEDERG (3904)"
"5970529","17","2016-08-26T00:00:00","17.90","CASTLEDERG (3904)"
"5970667","18","2016-08-26T00:00:00","16.10","CASTLEDERG (3904)"
"5970802","19","2016-08-26T00:00:00","14.90","CASTLEDERG (3904)"
"5970935","20","2016-08-26T00:00:00","12.20","CASTLEDERG (3904)"
"5971073","21","2016-08-26T00:00:00","12.60","CASTLEDERG (3904)"
"5971209","22","2016-08-26T00:00:00","12.50","CASTLEDERG (3904)"
"5971345","23","2016-08-26T00:00:00","11.30","CASTLEDERG (3904)"
"5971483","0","2016-08-27T00:00:00","9.90","CASTLEDERG (3904)"
"5971620","1","2016-08-27T00:00:00","9.80","CASTLEDERG (3904)"
"5971755","2","2016-08-27T00:00:00","10.30","CASTLEDERG (3904)"
